scene,item,score
douban_movie,1432779,0.8231511254019293
douban_movie,1292349,0.8231511254019293
douban_movie,26721341,0.8231511254019293
douban_movie,1307812,0.819935691318328
douban_movie,4304402,0.819935691318328
douban_movie,1849031,0.819935691318328
douban_movie,1459148,0.819935691318328
douban_movie,1295025,0.819935691318328
douban_movie,3026357,0.819935691318328
douban_movie,1299204,0.819935691318328
douban_movie,1418019,0.819935691318328
douban_movie,1303073,0.819935691318328
douban_movie,3033085,0.8167202572347267
douban_movie,1306471,0.8167202572347267
douban_movie,3006309,0.8167202572347267
douban_movie,1294693,0.8167202572347267
douban_movie,30388353,0.8167202572347267
douban_movie,1957937,0.8135048231511254
douban_movie,1293359,0.8135048231511254
douban_movie,1297628,0.8135048231511254
douban_movie,3431802,0.8135048231511254
douban_movie,1293155,0.8135048231511254
douban_movie,1291842,0.8135048231511254
douban_movie,2464346,0.8135048231511254
douban_movie,1305579,0.8135048231511254
douban_movie,1302133,0.8135048231511254
douban_movie,1293527,0.8102893890675241
douban_movie,1469105,0.8102893890675241
douban_movie,1908036,0.8102893890675241
douban_movie,1968790,0.8102893890675241
douban_movie,1300572,0.8102893890675241
douban_movie,10777687,0.8102893890675241
douban_movie,1316627,0.8102893890675241
douban_movie,1292850,0.8070739549839229
douban_movie,3993559,0.8070739549839229
douban_movie,1294022,0.8070739549839229
douban_movie,1292289,0.8070739549839229
douban_movie,1306506,0.8070739549839229
douban_movie,1308787,0.8038585209003215
douban_movie,2334000,0.8038585209003215
douban_movie,1299877,0.8038585209003215
douban_movie,26580232,0.8038585209003215
douban_movie,3626372,0.8038585209003215
douban_movie,1300613,0.8038585209003215
douban_movie,1299436,0.8038585209003215
douban_movie,1297503,0.8038585209003215
douban_movie,1308965,0.8038585209003215
douban_movie,1303543,0.8006430868167203
douban_movie,2170916,0.797427652733119
douban_movie,1421884,0.797427652733119
douban_movie,1296757,0.797427652733119
douban_movie,1301715,0.7942122186495176
douban_movie,3742981,0.7942122186495176
douban_movie,1294477,0.7942122186495176
douban_movie,1297192,0.7942122186495176
douban_movie,1300738,0.7942122186495176
douban_movie,4902937,0.7942122186495176
douban_movie,1294323,0.7942122186495176
douban_movie,1301230,0.7942122186495176
douban_movie,4832288,0.7942122186495176
douban_movie,3592854,0.7909967845659164
douban_movie,1477916,0.7909967845659164
douban_movie,1457219,0.7909967845659164
douban_movie,1294605,0.7909967845659164
douban_movie,2365260,0.7909967845659164
douban_movie,1307856,0.7877813504823151
douban_movie,1296538,0.7877813504823151
douban_movie,4181031,0.7877813504823151
douban_movie,1294580,0.7877813504823151
douban_movie,27045950,0.7877813504823151
douban_movie,1309027,0.7877813504823151
douban_movie,1307319,0.7877813504823151
douban_movie,1297000,0.7845659163987139
douban_movie,10467774,0.7845659163987139
douban_movie,1294418,0.7845659163987139
douban_movie,1294990,0.7845659163987139
douban_movie,2003389,0.7845659163987139
douban_movie,10571509,0.7845659163987139
douban_movie,1299026,0.7845659163987139
douban_movie,1292772,0.7845659163987139
douban_movie,1294753,0.7813504823151125
douban_movie,26926305,0.7813504823151125
douban_movie,1353745,0.7813504823151125
douban_movie,1291850,0.7813504823151125
douban_movie,1300034,0.7813504823151125
douban_movie,1292778,0.7813504823151125
douban_movie,1663415,0.7781350482315113
douban_movie,1291550,0.7781350482315113
douban_movie,1401539,0.7781350482315113
douban_movie,1465471,0.7781350482315113
douban_movie,1300108,0.7781350482315113
douban_movie,1292444,0.7781350482315113
douban_movie,1303710,0.7781350482315113
douban_movie,1292275,0.7781350482315113
douban_movie,1433577,0.7781350482315113
douban_movie,27076871,0.7781350482315113
douban_movie,26359261,0.7781350482315113
douban_movie,1477448,0.7781350482315113
douban_movie,1303186,0.7781350482315113
douban_movie,26781703,0.77491961414791
douban_movie,2357302,0.77491961414791
douban_movie,2272222,0.77491961414791
douban_movie,1293770,0.77491961414791
douban_movie,26745206,0.77491961414791
douban_movie,1308865,0.77491961414791
douban_movie,1292504,0.77491961414791
douban_movie,21360417,0.77491961414791
douban_movie,1292449,0.77491961414791
douban_movie,1294000,0.7717041800643086
douban_movie,1295137,0.7717041800643086
douban_movie,1420088,0.7717041800643086
douban_movie,6393127,0.7717041800643086
douban_movie,1307970,0.7717041800643086
douban_movie,1293847,0.7717041800643086
douban_movie,1297294,0.7684887459807074
douban_movie,1300520,0.7684887459807074
douban_movie,4738750,0.7684887459807074
douban_movie,1300282,0.7684887459807074
douban_movie,1303390,0.7684887459807074
douban_movie,27068887,0.7684887459807074
douban_movie,26946612,0.7652733118971061
douban_movie,1300930,0.7652733118971061
douban_movie,10535568,0.7652733118971061
douban_movie,1302061,0.7652733118971061
douban_movie,3138605,0.7652733118971061
douban_movie,10876425,0.7652733118971061
douban_movie,1308820,0.7652733118971061
douban_movie,3077791,0.7652733118971061
douban_movie,1420124,0.7652733118971061
douban_movie,3007809,0.7652733118971061
douban_movie,3718782,0.7652733118971061
douban_movie,1298733,0.7652733118971061
douban_movie,4833562,0.7620578778135049
douban_movie,1294737,0.7620578778135049
douban_movie,1297188,0.7620578778135049
douban_movie,1294704,0.7620578778135049
douban_movie,1295006,0.7620578778135049
douban_movie,1486017,0.7620578778135049
douban_movie,1301899,0.7620578778135049
douban_movie,1291586,0.7620578778135049
douban_movie,26320001,0.7588424437299035
douban_movie,1293350,0.7588424437299035
douban_movie,1293715,0.7588424437299035
douban_movie,1431685,0.7588424437299035
douban_movie,1793394,0.7588424437299035
douban_movie,1783462,0.7588424437299035
douban_movie,1890572,0.7588424437299035
douban_movie,1300575,0.7588424437299035
douban_movie,1296534,0.7588424437299035
douban_movie,1850963,0.7556270096463023
douban_movie,1297747,0.7556270096463023
douban_movie,1855834,0.7556270096463023
douban_movie,1302321,0.7556270096463023
douban_movie,1417956,0.7556270096463023
douban_movie,1295229,0.7556270096463023
douban_movie,26920182,0.7556270096463023
douban_movie,1298317,0.7556270096463023
douban_movie,1305858,0.7556270096463023
douban_movie,6024430,0.7556270096463023
douban_movie,1401347,0.752411575562701
douban_movie,1361252,0.752411575562701
douban_movie,2133323,0.752411575562701
douban_movie,1294503,0.752411575562701
douban_movie,6717574,0.752411575562701
douban_movie,1307014,0.752411575562701
douban_movie,1291588,0.752411575562701
douban_movie,5327189,0.752411575562701
douban_movie,5968334,0.752411575562701
douban_movie,1361276,0.752411575562701
douban_movie,25986180,0.752411575562701
douban_movie,1293377,0.752411575562701
douban_movie,1305567,0.752411575562701
douban_movie,24754082,0.7491961414790996
douban_movie,1483516,0.7491961414790996
douban_movie,5156574,0.7491961414790996
douban_movie,1308252,0.7491961414790996
douban_movie,3005365,0.7491961414790996
douban_movie,1477717,0.7491961414790996
douban_movie,1295802,0.7491961414790996
douban_movie,1303482,0.7491961414790996
douban_movie,1295507,0.7491961414790996
douban_movie,1431714,0.7459807073954984
douban_movie,1296235,0.7459807073954984
douban_movie,26336252,0.7459807073954984
douban_movie,6091398,0.7459807073954984
douban_movie,3162953,0.7459807073954984
douban_movie,3243344,0.7459807073954984
douban_movie,3793783,0.7459807073954984
douban_movie,1482089,0.7459807073954984
douban_movie,1851683,0.7459807073954984
douban_movie,1302642,0.7459807073954984
douban_movie,5155577,0.7459807073954984
douban_movie,21770915,0.7427652733118971
douban_movie,1295284,0.7427652733118971
douban_movie,1302425,0.7427652733118971
douban_movie,1309163,0.7427652733118971
douban_movie,1303164,0.7427652733118971
douban_movie,1302603,0.7427652733118971
douban_movie,4301274,0.7427652733118971
douban_movie,26924748,0.7427652733118971
douban_movie,1299103,0.7427652733118971
douban_movie,1427266,0.7395498392282959
douban_movie,25955491,0.7395498392282959
douban_movie,2352020,0.7395498392282959
douban_movie,1298139,0.7395498392282959
douban_movie,1292269,0.7395498392282959
douban_movie,10748498,0.7395498392282959
douban_movie,1299481,0.7395498392282959
douban_movie,1294584,0.7395498392282959
douban_movie,1293489,0.7395498392282959
douban_movie,1299932,0.7395498392282959
douban_movie,1479377,0.7395498392282959
douban_movie,1296286,0.7395498392282959
douban_movie,1299885,0.7395498392282959
douban_movie,26640371,0.7363344051446945
douban_movie,1291552,0.7363344051446945
douban_movie,1293391,0.7363344051446945
douban_movie,1304405,0.7363344051446945
douban_movie,1299337,0.7363344051446945
douban_movie,1303637,0.7363344051446945
douban_movie,1760622,0.7363344051446945
douban_movie,1917777,0.7331189710610932
douban_movie,4883300,0.7331189710610932
douban_movie,1293692,0.7331189710610932
douban_movie,1291863,0.7331189710610932
douban_movie,1297646,0.7331189710610932
douban_movie,1306490,0.7331189710610932
douban_movie,1962968,0.7331189710610932
douban_movie,1301231,0.7331189710610932
douban_movie,1297126,0.729903536977492
douban_movie,1292328,0.729903536977492
douban_movie,3369426,0.729903536977492
douban_movie,4891767,0.729903536977492
douban_movie,10540062,0.729903536977492
douban_movie,4924698,0.729903536977492
douban_movie,1293596,0.729903536977492
douban_movie,26936217,0.729903536977492
douban_movie,1300883,0.729903536977492
douban_movie,10833919,0.729903536977492
douban_movie,6534057,0.729903536977492
douban_movie,1296669,0.729903536977492
douban_movie,1294140,0.7266881028938906
douban_movie,1293414,0.7266881028938906
douban_movie,26779401,0.7266881028938906
douban_movie,1301948,0.7266881028938906
douban_movie,1292238,0.7266881028938906
douban_movie,1293632,0.7266881028938906
douban_movie,1299661,0.7266881028938906
douban_movie,30143333,0.7266881028938906
douban_movie,1297909,0.7266881028938906
douban_movie,1291831,0.7266881028938906
douban_movie,1308510,0.7266881028938906
douban_movie,26887890,0.7266881028938906
douban_movie,20441632,0.7266881028938906
douban_movie,1298245,0.7234726688102894
douban_movie,27059130,0.7234726688102894
douban_movie,1441863,0.7234726688102894
douban_movie,1304102,0.7234726688102894
douban_movie,1305615,0.7234726688102894
douban_movie,1460030,0.7234726688102894
douban_movie,1401269,0.7234726688102894
douban_movie,1860745,0.7234726688102894
douban_movie,26810837,0.7234726688102894
douban_movie,1304758,0.7202572347266881
douban_movie,1301777,0.7202572347266881
douban_movie,1296272,0.7202572347266881
douban_movie,26887055,0.7202572347266881
douban_movie,1299136,0.7202572347266881
douban_movie,1305703,0.7202572347266881
douban_movie,1431617,0.7202572347266881
douban_movie,1302271,0.7202572347266881
douban_movie,3194312,0.7202572347266881
douban_movie,1296161,0.7202572347266881
douban_movie,2000736,0.7202572347266881
douban_movie,1296834,0.7202572347266881
douban_movie,4296852,0.7202572347266881
douban_movie,3445575,0.7202572347266881
douban_movie,1299889,0.7202572347266881
douban_movie,1294497,0.7202572347266881
douban_movie,1431946,0.7202572347266881
douban_movie,26337866,0.7170418006430869
douban_movie,10558406,0.7170418006430869
douban_movie,1296936,0.7170418006430869
douban_movie,1302815,0.7170418006430869
douban_movie,1305182,0.7170418006430869
douban_movie,1298024,0.7170418006430869
douban_movie,2369845,0.7170418006430869
douban_movie,26020814,0.7170418006430869
douban_movie,1962665,0.7170418006430869
douban_movie,30274965,0.7170418006430869
douban_movie,1298884,0.7170418006430869
douban_movie,1959877,0.7170418006430869
douban_movie,4920389,0.7170418006430869
douban_movie,26585014,0.7170418006430869
douban_movie,1797247,0.7170418006430869
douban_movie,1300211,0.7170418006430869
douban_movie,2046839,0.7138263665594855
douban_movie,25697098,0.7138263665594855
douban_movie,1308833,0.7138263665594855
douban_movie,1305327,0.7138263665594855
douban_movie,1295363,0.7138263665594855
douban_movie,2310047,0.7138263665594855
douban_movie,1297531,0.7138263665594855
douban_movie,5279601,0.7138263665594855
douban_movie,1322674,0.7106109324758842
douban_movie,1472532,0.7106109324758842
douban_movie,3637220,0.7106109324758842
douban_movie,4934987,0.7106109324758842
douban_movie,1438020,0.7106109324758842
douban_movie,1293590,0.7106109324758842
douban_movie,1422948,0.7106109324758842
douban_movie,2044089,0.7106109324758842
douban_movie,1293271,0.7106109324758842
douban_movie,1293434,0.7106109324758842
douban_movie,1418192,0.7106109324758842
douban_movie,1297226,0.7106109324758842
douban_movie,1397546,0.7106109324758842
douban_movie,1293838,0.707395498392283
douban_movie,1299125,0.707395498392283
douban_movie,1291564,0.707395498392283
douban_movie,1302369,0.707395498392283
douban_movie,10745399,0.707395498392283
douban_movie,1302100,0.707395498392283
douban_movie,1438338,0.707395498392283
douban_movie,1297643,0.707395498392283
douban_movie,1305790,0.707395498392283
douban_movie,10461356,0.707395498392283
douban_movie,1456774,0.707395498392283
douban_movie,26683290,0.707395498392283
douban_movie,2361826,0.7041800643086816
douban_movie,1293412,0.7041800643086816
douban_movie,26691373,0.7041800643086816
douban_movie,1296747,0.7041800643086816
douban_movie,1299903,0.7041800643086816
douban_movie,1307263,0.7041800643086816
douban_movie,3804683,0.7041800643086816
douban_movie,1301648,0.7041800643086816
douban_movie,1309026,0.7041800643086816
douban_movie,1294945,0.7041800643086816
douban_movie,1298261,0.7009646302250804
douban_movie,3299241,0.7009646302250804
douban_movie,1293387,0.7009646302250804
douban_movie,1303571,0.7009646302250804
douban_movie,1293077,0.7009646302250804
douban_movie,1292898,0.7009646302250804
douban_movie,1469111,0.7009646302250804
douban_movie,1401265,0.7009646302250804
douban_movie,1301806,0.7009646302250804
douban_movie,1292050,0.7009646302250804
douban_movie,1291937,0.7009646302250804
douban_movie,3120852,0.6977491961414791
douban_movie,1294387,0.6977491961414791
douban_movie,2002696,0.6977491961414791
douban_movie,2348223,0.6977491961414791
douban_movie,1292995,0.6977491961414791
douban_movie,1293623,0.6977491961414791
douban_movie,26715548,0.6977491961414791
douban_movie,25774760,0.6977491961414791
douban_movie,2355582,0.6977491961414791
douban_movie,25958717,0.6977491961414791
douban_movie,1300977,0.6977491961414791
douban_movie,1303340,0.6977491961414791
douban_movie,1294362,0.6945337620578779
douban_movie,1296897,0.6945337620578779
douban_movie,1299785,0.6945337620578779
douban_movie,1294948,0.6945337620578779
douban_movie,6521506,0.6945337620578779
douban_movie,1291553,0.6945337620578779
douban_movie,1302017,0.6945337620578779
douban_movie,1472907,0.6945337620578779
douban_movie,26351526,0.6945337620578779
douban_movie,1366165,0.6945337620578779
douban_movie,1750027,0.6945337620578779
douban_movie,1303465,0.6945337620578779
douban_movie,1876765,0.6945337620578779
douban_movie,1304613,0.6945337620578779
douban_movie,30203557,0.6945337620578779
douban_movie,27018299,0.6913183279742765
douban_movie,1301578,0.6913183279742765
douban_movie,1303534,0.6913183279742765
douban_movie,4837828,0.6913183279742765
douban_movie,1292518,0.6913183279742765
douban_movie,25710797,0.6913183279742765
douban_movie,26952704,0.6913183279742765
douban_movie,1401843,0.6913183279742765
douban_movie,1293677,0.6913183279742765
douban_movie,26666177,0.6913183279742765
douban_movie,2132220,0.6913183279742765
douban_movie,1293428,0.6913183279742765
douban_movie,1428208,0.6913183279742765
douban_movie,30387441,0.6913183279742765
douban_movie,3597344,0.6913183279742765
douban_movie,1292781,0.6881028938906752
douban_movie,4300640,0.6881028938906752
douban_movie,1437109,0.6881028938906752
douban_movie,5380183,0.6881028938906752
douban_movie,26352306,0.6881028938906752
douban_movie,1298873,0.6881028938906752
douban_movie,27191492,0.6881028938906752
douban_movie,1294457,0.6881028938906752
douban_movie,1294746,0.6881028938906752
douban_movie,1308498,0.6881028938906752
douban_movie,3993189,0.6881028938906752
douban_movie,1440954,0.6881028938906752
douban_movie,1458900,0.6881028938906752
douban_movie,1293824,0.684887459807074
douban_movie,10777780,0.684887459807074
douban_movie,1307745,0.684887459807074
douban_movie,34436407,0.684887459807074
douban_movie,1306029,0.684887459807074
douban_movie,1307697,0.684887459807074
douban_movie,1297036,0.684887459807074
douban_movie,1296847,0.684887459807074
douban_movie,1294561,0.684887459807074
douban_movie,1294947,0.684887459807074
douban_movie,27101874,0.684887459807074
douban_movie,1292550,0.684887459807074
douban_movie,1291557,0.684887459807074
douban_movie,27615868,0.684887459807074
douban_movie,1308097,0.684887459807074
douban_movie,1295728,0.684887459807074
douban_movie,3282388,0.6816720257234726
douban_movie,1298892,0.6816720257234726
douban_movie,1898129,0.6816720257234726
douban_movie,4023638,0.6816720257234726
douban_movie,1292531,0.6816720257234726
douban_movie,26325320,0.6816720257234726
douban_movie,6432898,0.6816720257234726
douban_movie,1431949,0.6816720257234726
douban_movie,1297965,0.6816720257234726
douban_movie,1295328,0.6816720257234726
douban_movie,1291566,0.6784565916398714
douban_movie,3072779,0.6784565916398714
douban_movie,27172891,0.6784565916398714
douban_movie,1950330,0.6784565916398714
douban_movie,1945761,0.6784565916398714
douban_movie,4903613,0.6784565916398714
douban_movie,1300044,0.6784565916398714
douban_movie,10485526,0.6784565916398714
douban_movie,27176742,0.6784565916398714
douban_movie,26654145,0.6784565916398714
douban_movie,1297630,0.6784565916398714
douban_movie,30170448,0.6784565916398714
douban_movie,1304879,0.6784565916398714
douban_movie,3824274,0.6784565916398714
douban_movie,26588820,0.6784565916398714
douban_movie,3217169,0.6784565916398714
douban_movie,2078398,0.6752411575562701
douban_movie,26416603,0.6752411575562701
douban_movie,1840265,0.6752411575562701
douban_movie,1915381,0.6752411575562701
douban_movie,1293226,0.6752411575562701
douban_movie,3532614,0.6752411575562701
douban_movie,4144377,0.6752411575562701
douban_movie,1458899,0.6752411575562701
douban_movie,5295610,0.6752411575562701
douban_movie,1298468,0.6752411575562701
douban_movie,3212318,0.6752411575562701
douban_movie,5364958,0.6752411575562701
douban_movie,1309140,0.6720257234726688
douban_movie,3543262,0.6720257234726688
douban_movie,4117426,0.6720257234726688
douban_movie,1296044,0.6720257234726688
douban_movie,1303573,0.6720257234726688
douban_movie,4313160,0.6720257234726688
douban_movie,3755531,0.6720257234726688
douban_movie,1296250,0.6720257234726688
douban_movie,26279353,0.6720257234726688
douban_movie,1306426,0.6720257234726688
douban_movie,1303071,0.6720257234726688
douban_movie,1303460,0.6720257234726688
douban_movie,25806970,0.6688102893890675
douban_movie,21324900,0.6688102893890675
douban_movie,1309043,0.6688102893890675
douban_movie,1794073,0.6688102893890675
douban_movie,3074408,0.6688102893890675
douban_movie,1297589,0.6688102893890675
douban_movie,26861685,0.6688102893890675
douban_movie,1291818,0.6688102893890675
douban_movie,1424631,0.6688102893890675
douban_movie,27198855,0.6688102893890675
douban_movie,24695277,0.6688102893890675
douban_movie,3390931,0.6688102893890675
douban_movie,4903614,0.6655948553054662
douban_movie,2334904,0.6655948553054662
douban_movie,1788622,0.6655948553054662
douban_movie,1389949,0.6655948553054662
douban_movie,1297841,0.6655948553054662
douban_movie,26789753,0.6655948553054662
douban_movie,1294547,0.6655948553054662
douban_movie,1299227,0.6655948553054662
douban_movie,5324771,0.6655948553054662
douban_movie,1296963,0.6655948553054662
douban_movie,33456124,0.6655948553054662
douban_movie,1820098,0.6655948553054662
douban_movie,2144501,0.6655948553054662
douban_movie,3011459,0.6655948553054662
douban_movie,10508911,0.6655948553054662
douban_movie,1295467,0.6655948553054662
douban_movie,1431948,0.6655948553054662
douban_movie,1293105,0.662379421221865
douban_movie,1293182,0.662379421221865
douban_movie,1298366,0.662379421221865
douban_movie,1848300,0.662379421221865
douban_movie,1298340,0.662379421221865
douban_movie,26593587,0.662379421221865
douban_movie,3742360,0.662379421221865
douban_movie,24879820,0.662379421221865
douban_movie,6902933,0.662379421221865
douban_movie,1301576,0.662379421221865
douban_movie,1296501,0.662379421221865
douban_movie,1849337,0.662379421221865
douban_movie,1434275,0.662379421221865
douban_movie,1441097,0.662379421221865
douban_movie,6849035,0.662379421221865
douban_movie,1292660,0.662379421221865
douban_movie,3156086,0.6591639871382636
douban_movie,1890784,0.6591639871382636
douban_movie,1294248,0.6591639871382636
douban_movie,1296196,0.6591639871382636
douban_movie,3445457,0.6591639871382636
douban_movie,1300019,0.6591639871382636
douban_movie,3007826,0.6591639871382636
douban_movie,1293749,0.6591639871382636
douban_movie,4910868,0.6591639871382636
douban_movie,3718665,0.6591639871382636
douban_movie,26899000,0.6591639871382636
douban_movie,2170919,0.6591639871382636
douban_movie,1864990,0.6591639871382636
douban_movie,1299361,0.6591639871382636
douban_movie,25768089,0.6591639871382636
douban_movie,2361266,0.6591639871382636
douban_movie,1291839,0.6591639871382636
douban_movie,1947056,0.6591639871382636
douban_movie,27065129,0.6591639871382636
douban_movie,1394163,0.6559485530546624
douban_movie,6875420,0.6559485530546624
douban_movie,1306020,0.6559485530546624
douban_movie,1298197,0.6559485530546624
douban_movie,3173635,0.6559485530546624
douban_movie,20388223,0.6559485530546624
douban_movie,1440347,0.6559485530546624
douban_movie,1303471,0.6559485530546624
douban_movie,25761178,0.6527331189710611
douban_movie,1299195,0.6527331189710611
douban_movie,1299245,0.6527331189710611
douban_movie,26362351,0.6527331189710611
douban_movie,1306069,0.6527331189710611
douban_movie,1303452,0.6527331189710611
douban_movie,27021257,0.6527331189710611
douban_movie,3101734,0.6527331189710611
douban_movie,26642163,0.6527331189710611
douban_movie,1424629,0.6527331189710611
douban_movie,3059036,0.6527331189710611
douban_movie,1401261,0.6527331189710611
douban_movie,22203896,0.6527331189710611
douban_movie,3271093,0.6527331189710611
douban_movie,6827727,0.6527331189710611
douban_movie,1295644,0.6527331189710611
douban_movie,26616166,0.6527331189710611
douban_movie,1303034,0.6527331189710611
douban_movie,5360889,0.6527331189710611
douban_movie,1302868,0.6495176848874598
douban_movie,1756057,0.6495176848874598
douban_movie,1448743,0.6495176848874598
douban_movie,4091548,0.6495176848874598
douban_movie,10757577,0.6495176848874598
douban_movie,26679552,0.6495176848874598
douban_movie,1917171,0.6495176848874598
douban_movie,1464449,0.6495176848874598
douban_movie,1292656,0.6495176848874598
douban_movie,1296282,0.6495176848874598
douban_movie,1394495,0.6495176848874598
douban_movie,1304952,0.6495176848874598
douban_movie,6309377,0.6495176848874598
douban_movie,1292625,0.6495176848874598
douban_movie,1422091,0.6495176848874598
douban_movie,4179012,0.6495176848874598
douban_movie,2277409,0.6495176848874598
douban_movie,1310178,0.6495176848874598
douban_movie,1302181,0.6495176848874598
douban_movie,26356321,0.6495176848874598
douban_movie,1459515,0.6495176848874598
douban_movie,1293395,0.6495176848874598
douban_movie,6887029,0.6495176848874598
douban_movie,1292212,0.6495176848874598
douban_movie,27121232,0.6495176848874598
douban_movie,7005170,0.6495176848874598
douban_movie,1300529,0.6463022508038585
douban_movie,1292830,0.6463022508038585
douban_movie,1294781,0.6463022508038585
douban_movie,1304091,0.6463022508038585
douban_movie,1292341,0.6463022508038585
douban_movie,10508921,0.6463022508038585
douban_movie,1401603,0.6463022508038585
douban_movie,1294072,0.6463022508038585
douban_movie,1305261,0.6463022508038585
douban_movie,25798448,0.6463022508038585
douban_movie,4935242,0.6463022508038585
douban_movie,3230195,0.6463022508038585
douban_movie,1293818,0.6463022508038585
douban_movie,1303026,0.6463022508038585
douban_movie,1369831,0.6463022508038585
douban_movie,1937946,0.6463022508038585
douban_movie,1309079,0.6463022508038585
douban_movie,25928148,0.6463022508038585
douban_movie,4296866,0.6430868167202572
douban_movie,3821067,0.6430868167202572
douban_movie,1297923,0.6430868167202572
douban_movie,1298644,0.6430868167202572
douban_movie,1303554,0.6430868167202572
douban_movie,1295753,0.6430868167202572
douban_movie,1292574,0.6430868167202572
douban_movie,26413839,0.6430868167202572
douban_movie,4312232,0.6430868167202572
