scene,left_item,right_item,score
scene_0,item_228,item_4020,0.28956933378984634
scene_0,item_246,item_6822,0.40216991852126815
scene_0,item_246,item_5901,0.39373490181913845
scene_0,item_246,item_7908,0.3931765309694619
scene_0,item_246,item_4314,0.2835123109000025
scene_0,item_246,item_9510,0.2829728124756102
scene_0,item_246,item_8874,0.2829554913027361
scene_0,item_246,item_5865,0.2825963371013324
scene_0,item_246,item_4254,0.28235837344352227
scene_0,item_246,item_7845,0.2822217589224729
scene_0,item_246,item_3648,0.28217642657061864
scene_0,item_246,item_2847,0.2816879540676934
scene_0,item_246,item_8598,0.28165526614429753
scene_0,item_246,item_6999,0.28162474669317394
scene_0,item_246,item_8415,0.2814930947376825
scene_0,item_246,item_9192,0.2814318229642184
scene_0,item_246,item_2709,0.2813531206089297
scene_0,item_246,item_3429,0.2811180587008589
scene_0,item_246,item_2541,0.28107789042211306
scene_0,item_246,item_6768,0.2809845929303695
scene_0,item_246,item_2991,0.2809274725390293
scene_0,item_345,item_1278,0.4072422434123937
scene_0,item_345,item_7698,0.40623725994490095
scene_0,item_345,item_4077,0.2988650691839904
scene_0,item_345,item_8925,0.29859405190083993
scene_0,item_345,item_8868,0.2967798195002195
scene_0,item_345,item_1809,0.2965013423187108
scene_0,item_345,item_8739,0.29649328031283045
scene_0,item_345,item_8460,0.29633175884258056
scene_0,item_345,item_1734,0.2957446206519402
scene_0,item_345,item_8859,0.29573924509294663
scene_0,item_345,item_3063,0.2956666062489627
scene_0,item_345,item_1536,0.29564179831354925
scene_0,item_345,item_7116,0.29549167988087033
scene_0,item_345,item_4575,0.295366840316323
scene_0,item_345,item_1359,0.29522088600760105
scene_0,item_345,item_3636,0.29507823541297606
scene_0,item_345,item_156,0.29505468388137834
scene_0,item_345,item_3528,0.294922340387826
scene_0,item_345,item_8553,0.29491766478341697
scene_0,item_345,item_507,0.29485054690970525
scene_0,item_384,item_1362,0.395258814895888
scene_0,item_384,item_4218,0.3912503104925595
scene_0,item_384,item_4752,0.38699121479833476
scene_0,item_384,item_9081,0.38514446104474953
scene_0,item_384,item_3690,0.2740925109106897
scene_0,item_384,item_5733,0.27359601396753824
scene_0,item_384,item_4095,0.27270969381936283
scene_0,item_384,item_2859,0.272472398999699
scene_0,item_384,item_5283,0.2724636633245179
scene_0,item_384,item_717,0.27243248704172957
scene_0,item_384,item_3888,0.2724158475116375
scene_0,item_384,item_9528,0.27237337313247456
scene_0,item_384,item_7479,0.2723439763211067
scene_0,item_384,item_6267,0.2722125599488328
scene_0,item_384,item_8760,0.2720868842547846
scene_0,item_384,item_6546,0.271909082516988
scene_0,item_384,item_8277,0.2718034605166368
scene_0,item_384,item_7608,0.27177254231622683
scene_0,item_384,item_6936,0.2713961115488031
scene_0,item_384,item_7746,0.2713334073066182
scene_0,item_432,item_4074,0.5167622257147221
scene_0,item_432,item_9978,0.40409387726336127
scene_0,item_432,item_111,0.3963678207855449
scene_0,item_432,item_2001,0.3956048791780771
scene_0,item_432,item_300,0.2862125394140055
scene_0,item_432,item_2457,0.2861358487809771
scene_0,item_432,item_1527,0.286100685955038
scene_0,item_432,item_9513,0.2859448623468067
scene_0,item_432,item_6051,0.2857771182021625
scene_0,item_432,item_8586,0.2856259886915467
scene_0,item_432,item_5877,0.28545883934302335
scene_0,item_432,item_8085,0.28522375447175
scene_0,item_432,item_153,0.2850813496871256
scene_0,item_432,item_5040,0.2850235707159838
scene_0,item_432,item_4767,0.2848899578019539
scene_0,item_432,item_5688,0.2848831082295606
scene_0,item_432,item_1950,0.28487681309287577
scene_0,item_432,item_2511,0.28486852732247353
scene_0,item_432,item_3525,0.28486569416191215
scene_0,item_432,item_3687,0.28480737978042125
scene_0,item_651,item_5331,0.3997145841202735
scene_0,item_651,item_7125,0.39614375520985023
scene_0,item_651,item_1635,0.28420489428783097
scene_0,item_651,item_5472,0.2840577799480714
scene_0,item_651,item_6855,0.2835892747512908
scene_0,item_651,item_6858,0.28332851107567153
scene_0,item_651,item_5973,0.2832664447331888
scene_0,item_651,item_7611,0.2832628346016332
scene_0,item_651,item_420,0.2830937229191171
scene_0,item_651,item_9459,0.2828297449700175
scene_0,item_651,item_7521,0.28280474645724624
scene_0,item_651,item_8301,0.28278412609285825
scene_0,item_651,item_1971,0.28238101546639
scene_0,item_651,item_3174,0.28226202143964535
scene_0,item_651,item_9093,0.28224582418481126
scene_0,item_651,item_4872,0.28220424167255803
scene_0,item_651,item_7344,0.2822008588306462
scene_0,item_651,item_9003,0.28218541343112014
scene_0,item_651,item_7374,0.2821117903609817
scene_0,item_651,item_2436,0.28206614560879095
scene_0,item_978,item_1452,0.39600778772058975
scene_0,item_978,item_7416,0.28076019328042445
scene_0,item_978,item_3228,0.280507016801651
scene_0,item_978,item_243,0.2802814627298799
scene_0,item_978,item_2964,0.28015213262361177
scene_0,item_978,item_6039,0.28012708121119057
scene_0,item_978,item_5364,0.27979367405938227
scene_0,item_978,item_7500,0.2797258531933248
scene_0,item_978,item_8658,0.279655701683645
scene_0,item_978,item_8118,0.2795663339779584
scene_0,item_978,item_726,0.27946912343124813
scene_0,item_978,item_5388,0.27932328388591277
scene_0,item_978,item_696,0.2791352067503528
scene_0,item_978,item_9078,0.27911000358850946
scene_0,item_978,item_141,0.2790840155541911
scene_0,item_978,item_6411,0.27908315187456634
scene_0,item_978,item_1749,0.27903085533362904
scene_0,item_978,item_7470,0.27902917938720884
scene_0,item_978,item_4926,0.27890984236500493
scene_0,item_978,item_8736,0.2788389455704028
scene_0,item_990,item_3708,0.3960403844366991
scene_0,item_990,item_5421,0.39376940744678524
scene_0,item_990,item_4947,0.3910279276359473
scene_0,item_990,item_3318,0.39063054664730457
scene_0,item_990,item_7068,0.38944519699871893
scene_0,item_990,item_2346,0.2778913865211227
scene_0,item_990,item_6240,0.277831912567614
scene_0,item_990,item_6813,0.2774157389429727
scene_0,item_990,item_984,0.2771027625952751
scene_0,item_990,item_3951,0.2770188152444561
scene_0,item_990,item_4071,0.2769248580886677
scene_0,item_990,item_3480,0.2766500169965478
scene_0,item_990,item_4452,0.27657461543202716
scene_0,item_990,item_567,0.2764263998824147
scene_0,item_990,item_4737,0.2763634828076602
scene_0,item_990,item_3477,0.27624373569629485
scene_0,item_990,item_9696,0.27623327325324565
scene_0,item_990,item_6213,0.27604694764257276
scene_0,item_990,item_1113,0.2760297384568481
scene_0,item_990,item_6882,0.275991840486348
scene_0,item_993,item_4425,0.3990047099030963
scene_0,item_993,item_789,0.3966241165501631
scene_0,item_993,item_2181,0.3947541923381403
scene_0,item_993,item_8421,0.39233915301161043
scene_0,item_993,item_3144,0.2811163327924148
scene_0,item_993,item_3294,0.28078474205661585
scene_0,item_993,item_8763,0.2806798096268755
scene_0,item_993,item_2670,0.28053248352431215
scene_0,item_993,item_3021,0.28043204088513923
scene_0,item_993,item_6099,0.28016058529184984
scene_0,item_993,item_2295,0.28014857101983726
scene_0,item_993,item_2490,0.2801343901696697
scene_0,item_993,item_9474,0.2800764430412988
scene_0,item_993,item_1119,0.2800685290657498
scene_0,item_993,item_9135,0.2799447849314392
scene_0,item_993,item_9123,0.27978250199385274
scene_0,item_993,item_930,0.2796847875320792
scene_0,item_993,item_7530,0.2796266886091301
scene_0,item_993,item_7596,0.2796101726421257
scene_0,item_993,item_2901,0.27942157374637555
scene_0,item_1041,item_8937,0.3986482330597081
scene_0,item_1041,item_5130,0.39780239341281975
scene_0,item_1041,item_5175,0.39752544793341676
scene_0,item_1041,item_8934,0.28439967877242556
scene_0,item_1041,item_1170,0.2834137906645438
scene_0,item_1041,item_2121,0.28315350585769417
scene_0,item_1041,item_1884,0.2831057075861143
scene_0,item_1041,item_6819,0.28293614372799236
scene_0,item_1041,item_9882,0.28278471475705597
scene_0,item_1041,item_2487,0.2827312860313434
scene_0,item_1041,item_8898,0.28264878508114794
scene_0,item_1041,item_2229,0.28262310402962637
scene_0,item_1041,item_3783,0.2825907129152672
scene_0,item_1041,item_7122,0.2824674266821
scene_0,item_1041,item_8538,0.2824321596033508
scene_0,item_1041,item_4530,0.28236041016177743
scene_0,item_1041,item_1350,0.28228945305353187
scene_0,item_1041,item_6102,0.2822719283240347
scene_0,item_1041,item_7170,0.28220224396542887
scene_0,item_1041,item_1284,0.28209108528620186
scene_0,item_1086,item_1395,0.40563218623474634
scene_0,item_1086,item_2730,0.40371458226913143
scene_0,item_1086,item_9639,0.40042154796393753
scene_0,item_1086,item_9480,0.2884514547363874
scene_0,item_1086,item_1071,0.28789051348171224
scene_0,item_1086,item_4401,0.2878625923086079
scene_0,item_1086,item_5181,0.2878468984709603
scene_0,item_1086,item_8799,0.28782220344077936
scene_0,item_1086,item_8448,0.2877319425774161
scene_0,item_1086,item_5577,0.28760886486707676
scene_0,item_1086,item_9039,0.2875823643495755
scene_0,item_1086,item_2442,0.2874108742839764
scene_0,item_1086,item_3168,0.2872394592652764
scene_0,item_1086,item_9462,0.28718042994112175
scene_0,item_1086,item_1008,0.28715351663174243
scene_0,item_1086,item_9114,0.2870249761240893
scene_0,item_1086,item_4404,0.2869415029307929
scene_0,item_1086,item_2823,0.2868284589681368
scene_0,item_1086,item_9738,0.28679537784276
scene_0,item_1086,item_5457,0.28676055824011315
scene_0,item_1209,item_8823,0.3778668960295113
scene_0,item_1209,item_8997,0.3752897187333332
scene_0,item_1209,item_9315,0.375074791665561
scene_0,item_1209,item_2520,0.3748248672117177
scene_0,item_1209,item_9228,0.37479487074088125
scene_0,item_1209,item_5883,0.3725002618106222
scene_0,item_1209,item_4689,0.2615380385192457
scene_0,item_1209,item_2535,0.26147124705488384
scene_0,item_1209,item_3705,0.26101042489795623
scene_0,item_1209,item_7152,0.26071788628085735
scene_0,item_1209,item_7545,0.260672653533234
scene_0,item_1209,item_6444,0.26060896015461016
scene_0,item_1209,item_7332,0.26056479303679275
scene_0,item_1209,item_3468,0.2605559285808811
scene_0,item_1209,item_6036,0.2605550744786502
scene_0,item_1209,item_3474,0.26027461678644576
scene_0,item_1209,item_8838,0.2601606430608195
scene_0,item_1209,item_9198,0.259895704267884
scene_0,item_1209,item_2406,0.25982771905945357
scene_0,item_1209,item_2925,0.2598031010236222
scene_0,item_1272,item_9846,0.27943360971001885
scene_0,item_1272,item_4038,0.2793944854681521
scene_0,item_1272,item_7389,0.2786988230142032
scene_0,item_1272,item_1923,0.27867439423838214
scene_0,item_1272,item_9033,0.2785373627263254
scene_0,item_1272,item_195,0.2784591452885999
scene_0,item_1272,item_9018,0.2782005996774013
scene_0,item_1272,item_4641,0.2780655392356748
scene_0,item_1272,item_1308,0.2780056077842123
scene_0,item_1272,item_9132,0.27799782896271824
scene_0,item_1272,item_7341,0.2779507782740904
scene_0,item_1272,item_2472,0.2778289679221496
scene_0,item_1272,item_7881,0.27773592034835554
scene_0,item_1272,item_24,0.27772408324931275
scene_0,item_1272,item_6417,0.2776690297978187
scene_0,item_1272,item_3786,0.27756044516889894
scene_0,item_1272,item_9264,0.27753294809217466
scene_0,item_1272,item_8697,0.27748084337988166
scene_0,item_1272,item_699,0.2773231371304243
scene_0,item_1272,item_5898,0.27731065746254824
scene_0,item_1470,item_8514,0.5077331044801655
scene_0,item_1470,item_3657,0.3823611407176085
scene_0,item_1470,item_468,0.38220176552651575
scene_0,item_1470,item_1875,0.3796025000563306
scene_0,item_1470,item_9813,0.27014668832380606
scene_0,item_1470,item_426,0.26949207390087976
scene_0,item_1470,item_1854,0.2692943071683658
scene_0,item_1470,item_5169,0.2692715338012476
scene_0,item_1470,item_6600,0.2689141608308033
scene_0,item_1470,item_693,0.268844721881763
scene_0,item_1470,item_1044,0.26860511364302236
scene_0,item_1470,item_3060,0.2686014379686319
scene_0,item_1470,item_4740,0.26848140050741726
scene_0,item_1470,item_207,0.268477252646988
scene_0,item_1470,item_9330,0.26841634145384113
scene_0,item_1470,item_1353,0.2682578555940858
scene_0,item_1470,item_1260,0.2682528969882122
scene_0,item_1470,item_8970,0.26812927439213
scene_0,item_1470,item_6360,0.2680900277605862
scene_0,item_1470,item_2883,0.26806047307591735
scene_0,item_1581,item_483,0.38983758753055486
scene_0,item_1581,item_4476,0.38358876866974356
scene_0,item_1581,item_6123,0.3829184151077046
scene_0,item_1581,item_4455,0.3813374176131601
scene_0,item_1581,item_5562,0.2729863212421682
scene_0,item_1581,item_3036,0.27248254730726823
scene_0,item_1581,item_1242,0.2723400154351913
scene_0,item_1581,item_1347,0.2722804541186702
scene_0,item_1581,item_9861,0.27204596252194824
scene_0,item_1581,item_9321,0.27193889552234435
scene_0,item_1581,item_912,0.27169841094953684
scene_0,item_1581,item_5409,0.27169579503506347
scene_0,item_1581,item_3927,0.2716825635150049
scene_0,item_1581,item_1587,0.27155598132817255
scene_0,item_1581,item_6933,0.2715498400641487
scene_0,item_1581,item_1191,0.2715282503412431
scene_0,item_1581,item_1320,0.27147733099440186
scene_0,item_1581,item_1935,0.2714597549526786
scene_0,item_1581,item_7041,0.27137135029429016
scene_0,item_1581,item_4155,0.2713319689362318
scene_0,item_1590,item_8967,0.38241476192109297
scene_0,item_1590,item_1887,0.26893403655308235
scene_0,item_1590,item_456,0.2686469643795423
scene_0,item_1590,item_2952,0.2683418954791064
scene_0,item_1590,item_7836,0.26813351444758315
scene_0,item_1590,item_9837,0.2679505127407951
scene_0,item_1590,item_1566,0.26768471662140436
scene_0,item_1590,item_5007,0.26725580774170987
scene_0,item_1590,item_4236,0.2672025220391338
scene_0,item_1590,item_4914,0.2671635095045539
scene_0,item_1590,item_9042,0.2671347888100241
scene_0,item_1590,item_297,0.2669210579486796
scene_0,item_1590,item_6561,0.26689567325544405
scene_0,item_1590,item_5292,0.2668621667594096
scene_0,item_1590,item_591,0.266675778394177
scene_0,item_1590,item_9717,0.2665738864871668
scene_0,item_1590,item_1851,0.2664425202835761
scene_0,item_1590,item_3975,0.2664047357306909
scene_0,item_1590,item_5220,0.26632889228081263
scene_0,item_1590,item_6960,0.26622331926480186
scene_0,item_1596,item_498,0.38726705133126765
scene_0,item_1596,item_4431,0.3805485675530897
scene_0,item_1596,item_3747,0.37910816652902357
scene_0,item_1596,item_4512,0.2686089929213563
scene_0,item_1596,item_1578,0.2681842248302732
scene_0,item_1596,item_6846,0.26788285439371967
scene_0,item_1596,item_5622,0.2677273476933541
scene_0,item_1596,item_2304,0.2674527357752449
scene_0,item_1596,item_7872,0.2672739736146126
scene_0,item_1596,item_2160,0.2671460413629605
scene_0,item_1596,item_9936,0.2671401029075938
scene_0,item_1596,item_6447,0.26706596804490695
scene_0,item_1596,item_5190,0.2669474478125343
scene_0,item_1596,item_8184,0.26671264703632186
scene_0,item_1596,item_9711,0.2666586131799134
scene_0,item_1596,item_9285,0.2665952287663429
scene_0,item_1596,item_3171,0.2665130529140178
scene_0,item_1596,item_5922,0.266498347863973
scene_0,item_1596,item_5841,0.26644540628859265
scene_0,item_1596,item_4521,0.2664001299690214
scene_0,item_1875,item_6555,0.39438176809742276
scene_0,item_1875,item_1125,0.39193093492587805
scene_0,item_1875,item_1470,0.3796025000563306
scene_0,item_1875,item_9813,0.2693963075316923
scene_0,item_1875,item_426,0.2687435114175235
scene_0,item_1875,item_1854,0.26854629401751595
scene_0,item_1875,item_5169,0.26852358390750214
scene_0,item_1875,item_6600,0.26816720360446494
scene_0,item_1875,item_693,0.2680979575345375
scene_0,item_1875,item_1044,0.2678590148505779
scene_0,item_1875,item_3060,0.26785534938603106
scene_0,item_1875,item_4740,0.2677356453503557
scene_0,item_1875,item_207,0.26773150901135145
scene_0,item_1875,item_9330,0.2676707670099487
scene_0,item_1875,item_1353,0.26751272137304305
scene_0,item_1875,item_1260,0.267507776540585
scene_0,item_1875,item_8970,0.26738449732839603
scene_0,item_1875,item_6360,0.2673453597113978
scene_0,item_1875,item_2883,0.26731588712015686
scene_0,item_1875,item_9807,0.2671207895625899
scene_0,item_1902,item_1602,0.4034476055358522
scene_0,item_1902,item_8265,0.39953996183501483
scene_0,item_1902,item_2211,0.39939542132382183
scene_0,item_1902,item_9723,0.3975323424989519
scene_0,item_1902,item_7635,0.3974273543939833
scene_0,item_1902,item_5565,0.3962779163998327
scene_0,item_1902,item_4131,0.28724085373885033
scene_0,item_1902,item_6372,0.2870984678642963
scene_0,item_1902,item_7986,0.2864296655996234
scene_0,item_1902,item_3594,0.28605558953651866
scene_0,item_1902,item_6720,0.28597938596557154
scene_0,item_1902,item_5268,0.28574208618665997
scene_0,item_1902,item_3375,0.2856345248221329
scene_0,item_1902,item_9996,0.28544416058693317
scene_0,item_1902,item_9168,0.2854211569130315
scene_0,item_1902,item_6366,0.2854089972839175
scene_0,item_1902,item_9240,0.28539844247955964
scene_0,item_1902,item_2058,0.2853666975553367
scene_0,item_1902,item_3522,0.2853224818949527
scene_0,item_1902,item_2607,0.28530121778588396
scene_0,item_1965,item_2163,0.39479603525240203
scene_0,item_1965,item_7650,0.3850469782082908
scene_0,item_1965,item_7413,0.3831984818243446
scene_0,item_1965,item_7689,0.27671954505421786
scene_0,item_1965,item_6435,0.27659440838562466
scene_0,item_1965,item_1443,0.2765508779596905
scene_0,item_1965,item_3558,0.27601736826267986
scene_0,item_1965,item_8190,0.27598486384365384
scene_0,item_1965,item_3372,0.27583407498578205
scene_0,item_1965,item_4482,0.2757081635633328
scene_0,item_1965,item_3045,0.2755864846187904
scene_0,item_1965,item_7422,0.2754473207222542
scene_0,item_1965,item_2502,0.2753777261346558
scene_0,item_1965,item_9138,0.2753531659062058
scene_0,item_1965,item_2508,0.27524795964652254
scene_0,item_1965,item_2391,0.2751552708143369
scene_0,item_1965,item_8814,0.2750498065596024
scene_0,item_1965,item_2553,0.27493368295606746
scene_0,item_1965,item_8391,0.2748101067699653
scene_0,item_1965,item_2172,0.2743997801643188
scene_0,item_2274,item_7809,0.3980237802990964
scene_0,item_2274,item_5199,0.3979984462655966
scene_0,item_2274,item_7995,0.3923803213626521
scene_0,item_2274,item_3948,0.38973627805461336
scene_0,item_2274,item_5436,0.2794146767000348
scene_0,item_2274,item_6075,0.2785458101848537
scene_0,item_2274,item_4707,0.27836541227828576
scene_0,item_2274,item_7719,0.2780692846019948
scene_0,item_2274,item_21,0.2780551256374441
scene_0,item_2274,item_7212,0.27796265106358176
scene_0,item_2274,item_5139,0.2778039997639612
scene_0,item_2274,item_1368,0.2777566966790693
scene_0,item_2274,item_7017,0.27743976664403314
scene_0,item_2274,item_5085,0.2772284563399727
scene_0,item_2274,item_5673,0.2771314765731599
scene_0,item_2274,item_7452,0.2771270736493762
scene_0,item_2274,item_849,0.27685694458768595
scene_0,item_2274,item_330,0.2768051667946167
scene_0,item_2274,item_6888,0.2767901327897383
scene_0,item_2274,item_3585,0.2767630352403533
scene_0,item_2382,item_2706,0.40504642301549015
scene_0,item_2382,item_6531,0.40107481776018783
scene_0,item_2382,item_3651,0.4000551682345894
scene_0,item_2382,item_4446,0.2948225174321088
scene_0,item_2382,item_5124,0.2946141571838083
scene_0,item_2382,item_9279,0.29446742613281146
scene_0,item_2382,item_6981,0.2943364228965231
scene_0,item_2382,item_6261,0.29427993061783647
scene_0,item_2382,item_642,0.29394631165194257
scene_0,item_2382,item_1476,0.29330722972792395
scene_0,item_2382,item_3309,0.29320881004189814
scene_0,item_2382,item_5343,0.2931682904763151
scene_0,item_2382,item_8331,0.29295121751664066
scene_0,item_2382,item_2259,0.2929229427781974
scene_0,item_2382,item_7359,0.2925855874212381
scene_0,item_2382,item_2826,0.29246713755190645
scene_0,item_2382,item_6234,0.29229299135949
scene_0,item_2382,item_36,0.2922451377386516
scene_0,item_2382,item_3753,0.29221567597236064
scene_0,item_2382,item_8808,0.2920794909453563
scene_0,item_2412,item_5037,0.4014159762263809
scene_0,item_2412,item_1221,0.29494687074048265
scene_0,item_2412,item_2787,0.29449632872709813
scene_0,item_2412,item_4539,0.2943202241966249
scene_0,item_2412,item_4779,0.29428368446110387
scene_0,item_2412,item_9495,0.29417036926404805
scene_0,item_2412,item_1401,0.29367186804036083
scene_0,item_2412,item_8355,0.2936470722974659
scene_0,item_2412,item_4416,0.29321362221100006
scene_0,item_2412,item_1110,0.29315856554562564
scene_0,item_2412,item_5301,0.29299343567623964
scene_0,item_2412,item_5442,0.2926985819638973
scene_0,item_2412,item_7569,0.2926872701541998
scene_0,item_2412,item_3195,0.2926863144772381
scene_0,item_2412,item_8643,0.2925672560812677
scene_0,item_2412,item_5787,0.2924934151842505
scene_0,item_2412,item_5115,0.29247450288684673
scene_0,item_2412,item_4611,0.2924715354156121
scene_0,item_2412,item_4164,0.29233277044636763
scene_0,item_2412,item_9789,0.2922072114323976
scene_0,item_2520,item_4242,0.3815836948270942
scene_0,item_2520,item_7227,0.38067201245972526
scene_0,item_2520,item_1905,0.3773091090781646
scene_0,item_2520,item_6264,0.37639303642586547
scene_0,item_2520,item_1209,0.3748248672117177
scene_0,item_2520,item_8823,0.3733440272752567
scene_0,item_2520,item_8997,0.25867250287300636
scene_0,item_2520,item_9315,0.2585243620639711
scene_0,item_2520,item_4689,0.25840756523646474
scene_0,item_2520,item_2535,0.25834157323093454
scene_0,item_2520,item_3705,0.257886266873768
scene_0,item_2520,item_7152,0.2575972297906341
scene_0,item_2520,item_7545,0.25755253845529913
scene_0,item_2520,item_6444,0.257489607453044
scene_0,item_2520,item_7332,0.25744596899248456
scene_0,item_2520,item_3468,0.25743721063946545
scene_0,item_2520,item_6036,0.2574363667603907
scene_0,item_2520,item_9228,0.2572505158003006
scene_0,item_2520,item_3474,0.25715926599981037
scene_0,item_2520,item_8838,0.2570466564799609
scene_0,item_2673,item_5700,0.4190224678023086
scene_0,item_2673,item_6507,0.40528637388193645
scene_0,item_2673,item_903,0.2994637090409229
scene_0,item_2673,item_315,0.2987975253472032
scene_0,item_2673,item_7398,0.2984831516619038
scene_0,item_2673,item_1404,0.29844977791392413
scene_0,item_2673,item_3363,0.2983541941403442
scene_0,item_2673,item_8169,0.29829055728612014
scene_0,item_2673,item_3102,0.29827278753164604
scene_0,item_2673,item_2853,0.29799997343225637
scene_0,item_2673,item_171,0.2979093137591398
scene_0,item_2673,item_9546,0.2979076882753181
scene_0,item_2673,item_4662,0.297820385239181
scene_0,item_2673,item_7296,0.2977024522797383
scene_0,item_2673,item_2238,0.2975609936751877
scene_0,item_2673,item_9630,0.2974402504663514
scene_0,item_2673,item_9726,0.2973926467437459
scene_0,item_2673,item_4128,0.29713348087605396
scene_0,item_2673,item_996,0.2970952780337409
scene_0,item_2673,item_8139,0.29702878290692153
scene_0,item_2724,item_3513,0.4021459817698094
scene_0,item_2724,item_2532,0.4011985585555633
scene_0,item_2724,item_4620,0.40037300742301807
scene_0,item_2724,item_4749,0.4003455951075322
scene_0,item_2724,item_4413,0.2874123636394213
scene_0,item_2724,item_8841,0.286954435735715
scene_0,item_2724,item_9303,0.28627668463341177
scene_0,item_2724,item_2742,0.2861049585518837
scene_0,item_2724,item_2367,0.2860953144420055
scene_0,item_2724,item_2697,0.2856157873563632
scene_0,item_2724,item_8850,0.285350233590635
scene_0,item_2724,item_7965,0.28531041554596126
scene_0,item_2724,item_4734,0.2852040228636459
scene_0,item_2724,item_2424,0.2849922401964152
scene_0,item_2724,item_753,0.28488965156356927
scene_0,item_2724,item_2352,0.2846955033887208
scene_0,item_2724,item_7818,0.2845389288645059
scene_0,item_2724,item_9624,0.2842988509498142
scene_0,item_2724,item_8430,0.28405535178130575
scene_0,item_2724,item_6924,0.2839782281701095
scene_0,item_2727,item_7839,0.3940938600146426
scene_0,item_2727,item_6057,0.2862563406361556
scene_0,item_2727,item_1326,0.28553110109018537
scene_0,item_2727,item_3672,0.28497870330674313
scene_0,item_2727,item_1767,0.2848301820805714
scene_0,item_2727,item_2910,0.28470321768004053
scene_0,item_2727,item_2433,0.2844056087068106
scene_0,item_2727,item_9291,0.28413911604053677
scene_0,item_2727,item_9276,0.2841060192353924
scene_0,item_2727,item_2619,0.28409623557049396
scene_0,item_2727,item_6534,0.28373766349549284
scene_0,item_2727,item_7032,0.28373450532692035
scene_0,item_2727,item_1992,0.283683560300501
scene_0,item_2727,item_6939,0.28355162908680787
scene_0,item_2727,item_3717,0.2835216856642982
scene_0,item_2727,item_4683,0.28351719221167293
scene_0,item_2727,item_4467,0.2834447383944341
scene_0,item_2727,item_3726,0.2834151081021771
scene_0,item_2727,item_3081,0.28340545567347436
scene_0,item_2727,item_6945,0.2833841967820882
scene_0,item_2745,item_2106,0.4077287792134452
scene_0,item_2745,item_9621,0.4023075195306621
scene_0,item_2745,item_7923,0.28259473341652186
scene_0,item_2745,item_2970,0.28240281860964705
scene_0,item_2745,item_9099,0.2822947496211435
scene_0,item_2745,item_2025,0.28207982806229825
scene_0,item_2745,item_8664,0.2817880716112315
scene_0,item_2745,item_1683,0.2817644016402389
scene_0,item_2745,item_7749,0.2817066403323337
scene_0,item_2745,item_9297,0.2816435606197378
scene_0,item_2745,item_3246,0.2815365691641702
scene_0,item_2745,item_5949,0.28139102625154655
scene_0,item_2745,item_9570,0.28117747269019944
scene_0,item_2745,item_4374,0.2810823031885949
